CARRER;NOM_CARRER;PRIMER_NUM;ULTIM_NUM;TIPUSNUM;DISTRICTE;SECC_CENS;AEB;BARRI;SECC_EST;DPOSTAL
201104;Martí;85;99;1;6;29;121;31;117;8024
201104;Martí;101;143;1;6;85;134;32;116;8024
201104;Martí;2;24;2;6;34;122;31;102;8024
201104;Martí;26;40;2;6;33;122;31;109;8024
201104;Martí;82;106;2;6;30;121;31;112;8024
201104;Martí;108;146;2;6;84;134;32;112;8024
201104;Martí;42;80;2;6;31;121;31;109;8024
201206;Martí i Alsina;1;29;1;7;115;155;43;161;8031
201206;Martí i Alsina;2;30;2;7;116;155;43;160;8031
201308;Martí Molins;41;47;1;9;57;193;61;41;8027
201308;Martí Molins;2;46;2;9;58;193;61;34;8027
201308;Martí Molins;48;78;2;9;57;193;61;41;8027
201308;Martí Molins;0001B;39;1;9;58;193;61;33;8027
201400;Pg Picasso;1;3;1;1;55;19;4;37;8003
201400;Pg Picasso;5;21;1;1;43;16;4;25;8003
201400;Pg Picasso;2;16;2;1;55;19;4;37;8003
201400;Pg Picasso;18;40;2;1;44;16;4;35;8003
201400;Pg Picasso;42;46;2;1;43;16;4;26;8003
201501;Martínez Rosa;0001A;73;1;6;47;126;31;10;8012
201501;Martínez Rosa;2;68;2;6;46;126;31;11;8012
201603;Rbla Onze Setembre;1;19;1;9;19;186;60;30;8030
201603;Rbla Onze Setembre;21;49;1;9;20;186;60;127;8030
201603;Rbla Onze Setembre;51;71;1;9;21;186;60;125;8030
201603;Rbla Onze Setembre;2;16;2;9;18;186;60;120;8030
201603;Rbla Onze Setembre;18;78;2;9;22;186;60;120;8030
201705;Martorell i Peña;1;25;1;5;4;93;23;179;8017
201705;Martorell i Peña;2;22;2;5;4;93;23;179;8017
201807;Martorelles;0001B;65;1;8;108;179;54;195;8033
201807;Martorelles;2;50;2;8;108;179;54;195;8033
201909;Ptge Martras;1;29;1;3;24;59;11;36;8004
201909;Ptge Martras;2;26;2;3;24;59;11;36;8004
202005;Mas Duran;1;29;1;8;88;175;52;135;8016
202005;Mas Duran;31;53;1;8;75;172;51;127;8042
202005;Mas Duran;55;75;1;8;77;172;51;126;8042
202005;Mas Duran;2;34;2;8;88;175;52;131;8016
202005;Mas Duran;36;82;2;8;75;172;51;127;8042
202050;Camí Mas Guimbau;0001B;57;1;5;1;91;22;183;8017
202050;Camí Mas Guimbau;2;68;2;5;1;91;22;183;8017
202209;Ptge Mas de Roda;1;17;1;10;56;212;68;33;8005
202209;Ptge Mas de Roda;19;41;1;10;57;212;68;34;8005
202209;Ptge Mas de Roda;2;20;2;10;56;212;68;33;8005
202209;Ptge Mas de Roda;22;36;2;10;57;212;68;34;8005
202264;Camí Reineta;1;115;1;5;1;91;22;183;8017
202264;Camí Reineta;2;80;2;5;1;91;22;183;8017
202275;Camí Font Pins;1;59;1;5;1;91;22;183;8017
202275;Camí Font Pins;2;74;2;5;1;91;22;183;8017
202297;Pg Solé i Pla;1;35;1;5;1;91;22;183;8017
202297;Pg Solé i Pla;2;26;2;5;1;91;22;183;8017
202300;Mas Yebra;1;15;1;5;34;101;25;98;8022
202300;Mas Yebra;2;10;2;5;34;101;25;98;8022
202402;Pl Masadas;1;7;1;9;59;193;61;35;8027
202402;Pl Masadas;2;6;2;9;59;193;61;35;8027
202504;Mascaró;1;31;1;7;47;143;35;56;8032
202504;Mascaró;33;75;1;7;50;143;35;62;8032
202504;Mascaró;2;20;2;7;48;143;35;56;8032
202504;Mascaró;22;32;2;7;47;143;35;60;8032
202504;Mascaró;34;40;2;7;50;143;35;60;8032
202504;Mascaró;0042B;72;2;7;51;143;35;64;8032
202708;Dolors Masferrer;1;35;1;4;29;83;19;67;8028
202708;Dolors Masferrer;2;38;2;4;29;83;19;67;8028
202901;Masnou;1;29;1;3;106;75;18;141;8014
202901;Masnou;31;47;1;3;50;66;15;138;8014
202901;Masnou;2;24;2;3;106;75;18;139;8014
202901;Masnou;26;32;2;3;50;66;15;138;8014
203008;Ptge Masoliver;1;33;1;10;57;212;68;33;8005
203008;Ptge Masoliver;2;44;2;10;57;212;68;33;8005
203100;Maspons;1;3;1;6;49;127;31;82;8012
203100;Maspons;5;15;1;6;50;127;31;80;8012
203100;Maspons;2;4;2;6;49;127;31;83;8012
203100;Maspons;6;28;2;6;50;127;31;80;8012
203201;Maspons i Labrós;1;9;1;7;37;140;35;32;8041
203201;Maspons i Labrós;11;29;1;7;32;140;35;32;8041
203201;Maspons i Labrós;2;14;2;7;37;140;35;39;8041
203201;Maspons i Labrós;16;26;2;7;32;140;35;38;8041
203303;Masquefa;1;5;1;8;109;179;54;196;8033
203303;Masquefa;7;9;1;8;108;179;54;196;8033
203303;Masquefa;2;6;2;8;109;179;54;196;8033
203303;Masquefa;8;10;2;8;108;179;54;196;8033
203405;Masriera;1;5;1;3;63;69;16;116;8014
203405;Masriera;2;10;2;3;63;69;16;116;8014
203609;Ptge Massaguer;2;14;2;10;61;213;68;35;8005
203609;Ptge Massaguer;1;11;1;10;61;213;68;35;8005
203802;Massanet;0001B;7;1;1;47;17;4;51;8003
203802;Massanet;2;12;2;1;47;17;4;50;8003
203904;Massens;1;35;1;6;31;121;31;111;8024
203904;Massens;37;61;1;6;32;121;31;107;8024
203904;Massens;79;83;1;6;27;120;30;104;8024
203904;Massens;2;36;2;6;31;121;31;111;8024
203904;Massens;38;56;2;6;32;121;31;107;8024
203904;Massens;58;78;2;6;28;121;31;106;8024
203904;Massens;80;84;2;6;27;120;30;104;8024
203904;Massens;63;77;1;6;28;121;31;105;8024
204204;Mata;1;11;1;3;21;58;11;3;8004
204204;Mata;2;18;2;3;19;58;11;4;8004
204204;Mata;20;34;2;3;22;58;11;5;8004
204204;Mata;13;21;1;3;22;58;11;3;8004
204306;Matadepera;1;21;1;7;103;154;43;187;8035
204306;Matadepera;2;16;2;7;103;154;43;187;8035
204703;Matagalls;1;11;1;9;41;191;60;94;8030
204703;Matagalls;0002B;16;2;9;41;191;60;94;8030
204805;Matamala;5;25;1;8;48;166;47;85;8031
204805;Matamala;6;26;2;8;48;166;47;85;8031
204907;Matanzas;0001B;27;1;9;82;198;62;52;8027
204907;Matanzas;0029B;57;1;9;81;198;62;55;8027
204907;Matanzas;2;14;2;9;82;198;62;52;8027
204907;Matanzas;62;64;2;9;74;197;62;50;8027
204907;Matanzas;16;60;2;9;81;198;62;51;8027
205105;Ctra Mataró;1;7;1;10;88;220;70;93;8020
205105;Ctra Mataró;2;10;2;10;87;220;70;92;8020
205150;Ctra Antiga Mataró;2;22;2;10;50;209;66;10;8005
205150;Ctra Antiga Mataró;1;7;1;10;50;209;66;10;8005
205309;Camp de la Ferro;1;25;1;9;61;194;61;32;8027
205309;Camp de la Ferro;2;24;2;9;61;194;61;30;8027
205400;Mateu;1;23;1;6;39;123;31;94;8012
205400;Mateu;2;24;2;6;39;123;31;93;8012
205502;Mateu Ferran;0001B;7;1;9;42;191;60;90;8030
205502;Mateu Ferran;2;8;2;9;42;191;60;90;8030
205604;Elisabeth Eidenben;2;30;2;4;49;87;20;8;8028
205604;Elisabeth Eidenben;1;25;1;4;49;87;20;8;8028
205808;Matilde;1;11;1;6;48;126;31;6;8012
205808;Matilde;2;10;2;6;47;126;31;6;8012
205900;Matilde Díez;1;19;1;5;81;111;27;73;8006
205900;Matilde Díez;2;18;2;5;81;111;27;72;8006
206006;Maurici Serrahima;0001B;35;1;6;38;123;31;96;8012
206006;Maurici Serrahima;2;28;2;6;38;123;31;96;8012
206108;Maurici Vilomara;97;131;1;7;54;144;36;69;8032
206108;Maurici Vilomara;2;94;2;7;56;145;36;100;8032
206108;Maurici Vilomara;96;138;2;7;28;139;35;69;8032
206108;Maurici Vilomara;0001B;79;1;7;56;145;36;99;8032
206200;Ptge Maiol;2;20;2;2;52;27;6;290;8013
206200;Ptge Maiol;1;27;1;2;52;27;6;291;8013
206356;Major Can Caralleu;1;31;1;5;5;93;23;173;8017
206356;Major Can Caralleu;2;26;2;5;5;93;23;173;8017
206403;Gran de Gràcia;1;17;1;6;44;125;31;2;8012
206403;Gran de Gràcia;19;65;1;6;43;125;31;5;8012
206403;Gran de Gràcia;67;111;1;6;42;124;31;84;8012
206403;Gran de Gràcia;157;249;1;6;40;124;31;90;8012
206403;Gran de Gràcia;2;28;2;6;45;126;31;9;8012
206403;Gran de Gràcia;74;124;2;6;49;127;31;83;8012
206403;Gran de Gràcia;126;166;2;6;51;127;31;91;8012
206403;Gran de Gràcia;168;208;2;6;39;123;31;93;8012
206403;Gran de Gràcia;262;266;2;6;37;123;31;97;8012
206403;Gran de Gràcia;113;155;1;6;41;124;31;86;8012
206403;Gran de Gràcia;30;72;2;6;48;126;31;7;8012
206403;Gran de Gràcia;210;260;2;6;38;123;31;95;8012
206458;Major del Rectoret;1;185;1;5;1;91;22;183;8017
206458;Major del Rectoret;0002A;188;2;5;1;91;22;182;8017
206469;Pl Major Rectoret;1;3;1;5;1;91;22;183;8017
206469;Pl Major Rectoret;2;2;2;5;1;91;22;183;8017
206505;Major de Sarrià;1;25;1;5;12;95;23;161;8017
206505;Major de Sarrià;57;91;1;5;10;95;23;167;8017
206505;Major de Sarrià;0093B;123;1;5;9;95;23;167;8017
206505;Major de Sarrià;2;30;2;5;12;95;23;162;8017
206505;Major de Sarrià;32;82;2;5;11;95;23;163;8017
206505;Major de Sarrià;84;84;2;5;11;95;23;165;8017
206505;Major de Sarrià;86;154;2;5;8;95;23;166;8017
206505;Major de Sarrià;156;242;2;5;7;95;23;176;8017
206505;Major de Sarrià;27;55;1;5;13;95;23;164;8017
206505;Major de Sarrià;0125B;193;1;5;7;95;23;171;8017
206505;Major de Sarrià;0084B;0084B;2;5;8;95;23;166;8017
206607;Mecànica;1;21;1;3;29;61;13;69;8038
206607;Mecànica;4;4;2;3;29;61;13;67;8038
206607;Mecànica;6;26;2;3;30;61;13;68;8038
206709;Medes;1;21;1;6;4;114;28;138;8023
206709;Medes;2;14;2;6;3;114;28;138;8023
206800;Sant Pere Mitjà;1;33;1;1;50;18;4;53;8003
206800;Sant Pere Mitjà;35;93;1;1;51;18;4;54;8003
206800;Sant Pere Mitjà;2;22;2;1;50;18;4;52;8003
206800;Sant Pere Mitjà;24;72;2;1;51;18;4;52;8003
206902;Mediona;1;49;1;6;11;117;28;153;8035
206902;Mediona;2;28;2;6;11;117;28;153;8035
207009;Mediterrània;1;15;1;1;42;15;3;24;8003
207009;Mediterrània;2;20;2;1;42;15;3;17;8003
207100;Meer;23;43;1;1;34;13;3;6;8003
207100;Meer;45;57;1;1;32;13;3;4;8003
207100;Meer;22;44;2;1;34;13;3;6;8003
207100;Meer;46;62;2;1;32;13;3;4;8003
207202;Mejía Lequerica;1;55;1;4;49;87;20;8;8028
207202;Mejía Lequerica;0002B;34;2;4;48;87;20;10;8028
207202;Mejía Lequerica;36;48;2;4;84;;20;10;8028
207304;Mèxic;1;27;1;3;24;59;11;57;8004
207304;Mèxic;2;20;2;3;46;65;14;91;8004
207304;Mèxic;22;46;2;3;45;65;14;90;8004
207406;Melcior de Palau;1;21;1;3;93;72;18;170;8028
207406;Melcior de Palau;23;51;1;3;92;72;18;171;8028
207406;Melcior de Palau;53;75;1;3;88;72;18;165;8028
207406;Melcior de Palau;77;113;1;3;110;76;18;156;8014
207406;Melcior de Palau;115;161;1;3;111;76;18;152;8014
207406;Melcior de Palau;2;22;2;3;93;72;18;170;8028
207406;Melcior de Palau;24;44;2;3;92;72;18;171;8028
207406;Melcior de Palau;46;68;2;3;89;72;18;164;8028
207406;Melcior de Palau;70;106;2;3;109;76;18;156;8014
207406;Melcior de Palau;108;148;2;3;107;76;18;152;8014
207508;Melilla;1;9;1;5;33;101;25;100;8022
207508;Melilla;2;10;2;5;33;101;25;100;8022
207600;T Melis;1;25;1;7;38;140;35;33;8041
207600;T Melis;2;20;2;7;38;140;35;33;8041
207701;Mendel;1;5;1;5;9;95;23;169;8034
207701;Mendel;2;12;2;5;10;95;23;168;8034
207803;Méndez Núñez;1;15;1;1;52;18;4;58;8003
207803;Méndez Núñez;17;19;1;2;75;32;7;224;8010
207803;Méndez Núñez;2;16;2;1;52;18;4;57;8003
207803;Méndez Núñez;18;18;2;2;74;32;7;229;8010
207905;Ptge Méndez Vigo;1;9;1;2;78;34;7;201;8009
207905;Ptge Méndez Vigo;2;10;2;2;78;34;7;201;8009
208001;Torrent de l'Olla;1;9;1;6;45;126;31;12;8012
208001;Torrent de l'Olla;11;81;1;6;46;126;31;11;8012
208001;Torrent de l'Olla;83;123;1;6;50;127;31;80;8012
208001;Torrent de l'Olla;125;147;1;6;51;127;31;92;8012
208001;Torrent de l'Olla;149;175;1;6;39;123;31;93;8012
208001;Torrent de l'Olla;177;201;1;6;38;123;31;95;8012
208001;Torrent de l'Olla;203;221;1;6;37;123;31;97;8012
208001;Torrent de l'Olla;2;72;2;6;57;129;31;13;8012
208001;Torrent de l'Olla;74;104;2;6;55;129;31;19;8012
208001;Torrent de l'Olla;106;124;2;6;54;128;31;79;8012
208001;Torrent de l'Olla;126;140;2;6;53;128;31;77;8012
208001;Torrent de l'Olla;142;176;2;6;52;128;31;75;8012
208001;Torrent de l'Olla;178;192;2;6;34;122;31;101;8012
208001;Torrent de l'Olla;194;226;2;6;36;122;31;100;8012
208056;Menor de Sarrià;1;9;1;5;8;95;23;166;8017
208056;Menor de Sarrià;2;8;2;5;8;95;23;166;8017
208205;Menorca;1;23;1;10;115;228;72;194;8020
208205;Menorca;25;31;1;10;116;228;72;195;8020
208205;Menorca;33;53;1;10;133;231;73;199;8020
208205;Menorca;2;24;2;10;113;227;72;166;8020
208205;Menorca;26;44;2;10;114;227;72;168;8020
208205;Menorca;46;70;2;10;115;228;72;193;8020
208205;Menorca;72;82;2;10;117;228;72;194;8020
208205;Menorca;0084A;0084B;2;10;132;231;73;202;8020
208205;Menorca;86;0094C;2;10;132;231;73;202;8020
208205;Menorca;0094R;0094R;2;10;117;228;72;194;8020
208205;Menorca;94;94;2;10;132;231;73;202;8020
208205;Menorca;0096R;0096R;2;10;117;228;72;194;8020
208205;Menorca;96;96;2;10;132;231;73;202;8020
208205;Menorca;0098R;0098R;2;10;117;228;72;194;8020
208205;Menorca;108;132;2;10;130;231;73;204;8020
208205;Menorca;226;228;2;10;139;232;73;223;8020
208205;Menorca;55;65;1;10;135;231;73;200;8020
208205;Menorca;98;106;2;10;132;231;73;202;8020
208205;Menorca;84;84;2;10;131;231;73;202;8020
208307;Pl Mercadal;1;13;1;9;42;191;60;89;8030
208307;Pl Mercadal;15;23;1;9;44;191;60;89;8030
208307;Pl Mercadal;2;14;2;9;42;191;60;89;8030
208307;Pl Mercadal;16;22;2;9;44;191;60;89;8030
208307;Pl Mercadal;24;40;2;9;42;191;60;90;8030
208307;Pl Mercadal;25;41;1;9;42;191;60;90;8030
208409;Ptge Mercader;2;20;2;2;81;35;7;194;8008
208409;Ptge Mercader;1;17;1;2;81;35;7;194;8008
208602;Mercaders;1;31;1;1;47;17;4;50;8003
208602;Mercaders;33;35;1;1;49;17;4;51;8003
208602;Mercaders;2;36;2;1;47;17;4;49;8003
208602;Mercaders;38;42;2;1;49;17;4;51;8003
208704;Bda Mercat;1;13;1;7;117;155;43;169;8032
208704;Bda Mercat;2;12;2;7;118;155;43;169;8032
208806;Mercat;1;21;1;9;42;191;60;89;8030
208806;Mercat;2;16;2;9;42;191;60;90;8030
208908;Ptge Mercat;1;3;1;2;65;29;7;184;8009
208908;Ptge Mercat;2;16;2;2;65;29;7;184;8009
209004;Pl Mercat;1;9;1;10;39;207;65;108;8018
209004;Pl Mercat;11;25;1;10;38;207;65;108;8018
209004;Pl Mercat;2;10;2;10;39;207;65;108;8018
209004;Pl Mercat;12;26;2;10;38;207;65;108;8018
209106;Ptge Mercantil;2;4;2;1;44;16;4;27;8003
209106;Ptge Mercantil;1;3;1;1;44;16;4;27;8003
209208;Mercè;1;3;1;1;30;12;2;88;8002
209208;Mercè;5;35;1;1;31;12;2;80;8002
209208;Mercè;2;6;2;1;30;12;2;88;8002
209208;Mercè;8;46;2;1;31;12;2;80;8002
209300;Ptge Valeri Serra;11;25;1;2;93;40;8;52;8011
209300;Ptge Valeri Serra;2;18;2;2;94;40;8;51;8011
209300;Ptge Valeri Serra;20;34;2;2;93;40;8;52;8011
209300;Ptge Valeri Serra;1;9;1;2;94;40;8;51;8011
209401;Pl Mercè;1;1;1;1;31;12;2;80;8002
209401;Pl Mercè;3;3;1;1;30;12;2;88;8002
209401;Pl Mercè;2;2;2;1;31;12;2;80;8002
209401;Pl Mercè;4;4;2;1;30;12;2;88;8002
209503;Mercedes;1;19;1;6;22;120;30;124;8024
209503;Mercedes;2;22;2;6;22;120;30;124;8024
209605;Ptge Mercedes;1;23;1;6;22;120;30;125;8024
209605;Ptge Mercedes;2;16;2;6;22;120;30;125;8024
209707;Rbla Mercedes;1;3;1;6;18;119;30;124;8024
209707;Rbla Mercedes;2;4;2;6;18;119;30;129;8024
209707;Rbla Mercedes;6;26;2;6;22;120;30;125;8024
209707;Rbla Mercedes;5;23;1;6;22;120;30;124;8024
209900;Av Meridiana;1;13;1;10;48;209;66;6;8018
209900;Av Meridiana;19;29;1;10;44;209;66;2;8018
209900;Av Meridiana;31;33;1;2;1;20;5;245;8018
209900;Av Meridiana;35;41;1;2;12;21;5;250;8018
209900;Av Meridiana;79;83;1;10;41;207;65;109;8026
209900;Av Meridiana;85;97;1;10;40;207;65;109;8026
209900;Av Meridiana;99;115;1;10;39;207;65;110;8026
209900;Av Meridiana;117;117;1;10;39;207;65;110;8026
209900;Av Meridiana;0119B;149;1;10;25;204;64;158;8026
209900;Av Meridiana;0151B;0151B;1;10;24;204;64;147;8026
209900;Av Meridiana;153;161;1;10;24;204;64;147;8026
209900;Av Meridiana;163;181;1;10;2;201;64;146;8026
209900;Av Meridiana;187;205;1;10;1;201;64;146;8026
209900;Av Meridiana;0231B;0231L;1;9;89;199;63;21;8027
209900;Av Meridiana;231;231;1;9;88;199;63;11;8027
209900;Av Meridiana;233;245;1;9;89;199;63;22;8027
209900;Av Meridiana;247;249;1;9;83;199;63;20;8027
209900;Av Meridiana;287;311;1;9;69;196;61;43;8027
209900;Av Meridiana;313;319;1;9;70;196;61;44;8027
209900;Av Meridiana;321;353;1;9;71;196;61;45;8027
209900;Av Meridiana;355;365;1;8;18;160;44;28;8027
209900;Av Meridiana;367;387;1;8;19;160;44;29;8016
209900;Av Meridiana;389;471;1;8;29;162;45;46;8016
209900;Av Meridiana;0473B;0473B;1;8;95;176;52;143;8016
209900;Av Meridiana;473;473;1;8;29;162;45;46;8016
209900;Av Meridiana;475;499;1;8;95;176;52;143;8016
209900;Av Meridiana;501;529;1;8;96;177;52;144;8016
209900;Av Meridiana;531;575;1;8;97;177;52;144;8016
209900;Av Meridiana;597;635;1;8;106;178;53;160;8033
209900;Av Meridiana;2;14;2;10;48;209;66;6;8018
209900;Av Meridiana;16;18;2;10;49;209;66;5;8018
209900;Av Meridiana;20;40;2;10;44;209;66;2;8018
209900;Av Meridiana;42;64;2;10;43;208;66;19;8018
209900;Av Meridiana;68;80;2;10;41;207;65;108;8018
209900;Av Meridiana;82;92;2;10;40;207;65;159;8018
209900;Av Meridiana;94;130;2;10;39;207;65;160;8018
209900;Av Meridiana;132;176;2;10;26;205;65;161;8026
209900;Av Meridiana;178;180;2;10;27;205;65;163;8026
209900;Av Meridiana;182;210;2;10;28;205;65;164;8026
209900;Av Meridiana;0212B;216;2;9;95;200;63;9;8027
209900;Av Meridiana;218;248;2;9;90;200;63;9;8027
209900;Av Meridiana;250;272;2;9;91;200;63;3;8027
209900;Av Meridiana;0274B;274;2;9;65;195;61;26;8027
209900;Av Meridiana;276;300;2;9;67;195;61;23;8027
209900;Av Meridiana;302;324;2;9;57;193;61;41;8027
209900;Av Meridiana;326;332;2;9;56;193;61;40;8027
209900;Av Meridiana;334;372;2;9;55;193;61;39;8027
209900;Av Meridiana;374;410;2;9;49;192;60;71;8030
209900;Av Meridiana;412;424;2;9;48;192;60;86;8030
209900;Av Meridiana;426;448;2;9;46;192;60;86;8030
209900;Av Meridiana;450;480;2;9;45;191;60;87;8030
209900;Av Meridiana;482;496;2;9;43;191;60;92;8030
209900;Av Meridiana;498;510;2;9;41;191;60;94;8030
209900;Av Meridiana;512;532;2;9;40;191;60;97;8030
209900;Av Meridiana;534;548;2;9;35;190;60;101;8030
209900;Av Meridiana;550;572;2;9;34;190;60;102;8030
209900;Av Meridiana;574;660;2;9;33;189;60;103;8030
209900;Av Meridiana;662;732;2;9;5;182;57;145;8033
209900;Av Meridiana;734;756;2;9;1;182;57;152;8033
209900;Av Meridiana;207;229;1;9;88;199;63;10;8027
209900;Av Meridiana;151;151;1;10;25;204;64;157;8026
209900;Av Meridiana;0117B;0117B;1;10;18;203;64;110;8026
209900;Av Meridiana;43;75;1;2;13;21;5;250;8018
209900;Av Meridiana;0251B;285;1;9;68;196;61;48;8027
209900;Av Meridiana;15;17;1;10;45;209;66;2;8018
210003;Meridional;1;19;1;10;39;207;65;160;8018
210003;Meridional;2;34;2;10;39;207;65;160;8018
210105;Messina;1;13;1;10;83;219;70;83;8019
210105;Messina;15;19;1;10;85;220;70;85;8019
210105;Messina;21;21;1;10;86;220;70;87;8019
210105;Messina;2;12;2;10;83;219;70;83;8019
210105;Messina;14;18;2;10;85;220;70;85;8019
210105;Messina;20;24;2;10;86;220;70;87;8019
210207;Hostal Sant Antoni;1;7;1;1;44;16;4;33;8003
210207;Hostal Sant Antoni;2;8;2;1;44;16;4;34;8003
210309;Metal·lúrgia;2;50;2;3;25;60;12;65;8038
210309;Metal·lúrgia;54;70;2;3;26;61;13;65;8038
210400;Metges;1;1;1;1;53;19;4;43;8003
210400;Metges;2;20;2;1;53;19;4;43;8003
210502;Misser Ferrer;1;5;1;1;23;9;2;62;8002
210502;Misser Ferrer;2;4;2;1;23;9;2;62;8002
210706;Ptge Mig del Turó;0019B;19;1;7;29;139;35;68;8041
210706;Ptge Mig del Turó;0028B;32;2;7;29;139;35;68;8041
210808;Miquel Àngel;1;13;1;3;108;76;18;157;8014
210808;Miquel Àngel;15;35;1;3;89;72;18;162;8028
210808;Miquel Àngel;37;75;1;3;92;72;18;162;8028
210808;Miquel Àngel;77;101;1;3;94;72;18;172;8028
210808;Miquel Àngel;103;115;1;3;84;71;17;208;8028
210808;Miquel Àngel;2;14;2;3;109;76;18;156;8014
210808;Miquel Àngel;16;40;2;3;89;72;18;163;8028
210808;Miquel Àngel;42;76;2;3;92;72;18;163;8028
210808;Miquel Àngel;78;104;2;3;93;72;18;172;8028
210808;Miquel Àngel;106;120;2;3;84;71;17;209;8028
210900;Miquel Bleach;1;31;1;3;50;66;15;138;8014
210900;Miquel Bleach;2;40;2;3;50;66;15;138;8014
211006;Miquel Boera;1;13;1;1;35;14;3;23;8003
211006;Miquel Boera;2;20;2;1;35;14;3;23;8003
211050;Miquel Ferrà;1;5;1;8;11;159;44;18;8031
211050;Miquel Ferrà;2;6;2;8;10;159;44;18;8031
211108;M Sants Oliver;1;19;1;7;21;138;34;88;8024
211108;M Sants Oliver;6;12;2;7;21;138;34;88;8024
211108;M Sants Oliver;2;4;2;7;22;138;34;88;8024
211200;Ptge Mil vuit-cent;7;7;1;1;19;7;1;113;8001
211200;Ptge Mil vuit-cent;8;8;2;1;19;7;1;113;8001
211301;Milà i Fontanals;0001B;9;1;6;58;129;31;13;8012
211301;Milà i Fontanals;11;45;1;6;56;129;31;14;8012
211301;Milà i Fontanals;2;36;2;6;58;129;31;26;8012
211301;Milà i Fontanals;38;90;2;6;59;129;31;22;8012
211301;Milà i Fontanals;47;61;1;6;55;129;31;18;8012
211403;Miracle;1;31;1;3;91;72;18;174;8028
211403;Miracle;33;57;1;3;90;72;18;162;8028
211403;Miracle;26;52;2;3;90;72;18;161;8028
211403;Miracle;2;24;2;3;91;72;18;174;8028
211505;Milanesat;0001B;5;1;5;23;98;24;141;8017
211505;Milanesat;7;15;1;5;24;98;24;140;8017
211505;Milanesat;17;41;1;5;25;99;24;139;8017
211505;Milanesat;12;24;2;5;24;98;24;143;8017
211505;Milanesat;26;50;2;5;25;99;24;139;8017
211505;Milanesat;2;10;2;5;23;98;24;142;8017
211607;Milans;1;9;1;1;27;10;2;83;8002
211607;Milans;2;4;2;1;27;10;2;81;8002
211709;Milton;1;3;1;6;42;124;31;84;8012
211709;Milton;2;4;2;6;42;124;31;85;8012
211800;Mímica;2;10;2;7;96;151;40;200;8035
211800;Mímica;1;15;1;7;96;151;40;200;8035
211902;Mimoses;1;11;1;5;9;95;23;170;8034
211902;Mimoses;2;12;2;5;9;95;23;170;8034
211957;Pg Grèvol;1;15;1;5;1;91;22;183;8017
211957;Pg Grèvol;2;24;2;5;1;91;22;183;8017
212009;Mina;1;1;1;1;1;1;1;89;8001
212304;Mina de la Ciutat;1;47;1;8;69;170;50;180;8042
212304;Mina de la Ciutat;49;61;1;8;68;170;50;185;8042
212304;Mina de la Ciutat;2;42;2;8;69;170;50;181;8042
212304;Mina de la Ciutat;44;70;2;8;68;170;50;182;8042
212304;Mina de la Ciutat;0072S;110;2;8;67;170;50;167;8042
212304;Mina de la Ciutat;63;105;1;8;66;170;50;185;8042
212406;Mineria;0001A;69;1;3;36;63;13;71;8038
212406;Mineria;0002B;16;2;3;212;;13;72;8038
212406;Mineria;18;32;2;3;213;;13;72;8038
212406;Mineria;0048S;72;2;3;40;65;14;82;8038
212508;Minerva;1;23;1;6;44;125;31;1;8006
212508;Minerva;0002B;14;2;6;44;125;31;1;8006
212600;Ptge Ministral;2;6;2;6;15;118;29;148;8023
212600;Ptge Ministral;1;5;1;6;15;118;29;148;8023
212701;Miño;1;25;1;5;38;102;25;115;8022
212701;Miño;2;16;2;5;38;102;25;115;8022
212803;Miquel i Badia;1;21;1;6;24;120;30;121;8024
212803;Miquel i Badia;0002B;14;2;6;23;120;30;122;8024
212905;Mir;1;45;1;9;43;191;60;93;8030
212905;Mir;2;44;2;9;43;191;60;91;8030
213001;Mir Geribert;1;11;1;3;53;67;15;92;8014
213001;Mir Geribert;2;20;2;3;53;67;15;93;8014
213205;Mirallers;1;15;1;1;45;16;4;32;8003
213205;Mirallers;0002B;18;2;1;46;16;4;31;8003
213307;Av Miramar;1;73;1;3;24;59;11;36;8038
213307;Av Miramar;2;76;2;3;24;59;11;57;8038
213409;Ctra Miramar;1;39;1;3;24;59;11;60;8038
213409;Ctra Miramar;2;38;2;3;24;59;11;59;8038
213409;Ctra Miramar;40;44;2;3;22;58;11;3;8038
213602;Pg Miramar;27;37;1;3;22;58;11;9;8038
213602;Pg Miramar;2;26;2;3;24;59;11;9;8038
213704;Mireia;0001B;45;1;9;5;182;57;145;8033
213704;Mireia;47;77;1;9;1;182;57;152;8033
213704;Mireia;2;14;2;9;4;182;57;149;8033
213704;Mireia;0016B;82;2;9;3;182;57;151;8033
213806;Miret i Sans;1;15;1;4;53;89;21;77;8034
213806;Miret i Sans;17;71;1;4;56;90;21;82;8034
213806;Miret i Sans;2;8;2;4;55;90;21;77;8034
213806;Miret i Sans;10;68;2;4;56;90;21;77;8034
213908;Av Mistral;1;35;1;2;157;51;10;15;8015
213908;Av Mistral;37;57;1;2;155;51;10;19;8015
213908;Av Mistral;59;71;1;2;154;51;10;20;8015
213908;Av Mistral;73;99;1;2;150;51;10;22;8015
213908;Av Mistral;2;16;2;2;167;54;10;33;8015
213908;Av Mistral;18;34;2;2;157;51;10;16;8015
213908;Av Mistral;36;46;2;2;153;51;10;18;8015
213908;Av Mistral;48;64;2;2;151;51;10;21;8015
213908;Av Mistral;66;68;2;2;150;51;10;21;8015
214004;Modest Urgell;1;37;1;9;25;187;60;115;8030
